Price,Type,Rooms,Bathroom,Car,BuildingArea,Regionname,YearBuilt
1220000,3,3,1,1.0,104.0,5,1900.0
455000,1,2,1,1.0,62.0,4,2015.0
575000,2,2,2,1.0,94.5,4,2000.0
629000,3,3,1,2.0,136.0,4,1980.0
320000,1,1,1,0.0,49.0,8,1960.0
2165000,3,4,3,2.0,255.0,8,2016.0
851000,1,2,1,1.0,87.0,8,1960.0
1311000,3,3,2,1.0,28.0,7,1972.0
565000,1,2,1,2.0,105.0,5,1995.0
770000,3,3,1,2.0,132.0,5,1960.0
714000,3,3,1,1.0,95.0,5,1993.0
815000,3,3,2,2.0,168.0,5,1980.0
1345000,3,3,1,1.0,131.0,8,1950.0
420000,1,1,1,1.0,47.0,8,2004.0
1857000,3,2,1,1.0,116.65,8,1890.0
1425000,3,3,1,1.0,108.0,8,1930.0
1910000,3,3,2,2.0,165.0,8,1990.0
1485000,3,3,2,2.0,139.0,8,1975.0
505000,1,1,1,1.0,52.0,8,1960.0
450000,1,2,1,0.0,68.0,7,1998.0
580000,3,4,2,2.0,174.0,4,2002.0
1570000,3,4,2,1.0,170.0,8,1900.0
550000,3,3,1,2.0,94.0,5,1950.0
1225000,3,3,2,2.0,122.0,5,1940.0
1510000,3,3,1,2.0,115.0,8,1960.0
1007000,2,3,2,1.0,114.0,8,1977.0
860000,1,2,2,1.0,108.0,8,1950.0
570000,1,3,1,1.0,86.0,4,1970.0
900000,3,3,1,1.0,11.0,4,1936.0
642500,2,2,2,1.0,95.0,4,2015.0
798000,3,3,2,2.0,152.0,4,2010.0
710000,2,3,2,2.0,134.6,4,2011.0
1650000,3,3,1,2.0,117.0,8,1880.0
2020000,3,3,2,2.0,216.0,8,2007.0
1200000,3,3,2,2.0,204.0,4,1997.0
940000,2,3,2,2.0,183.84,4,2012.0
1200000,3,2,1,2.0,96.0,8,1940.0
1225000,3,3,2,2.0,141.0,4,1920.0
900000,2,3,2,2.0,3.0,7,2000.0
730000,2,3,2,2.0,126.7,4,2005.0
1230000,3,3,2,1.0,207.0,4,2016.0
601000,1,2,1,1.0,62.0,6,1980.0
370000,1,1,1,1.0,54.0,8,2009.0
900000,2,3,2,1.0,149.0,5,2014.0
257500,1,1,1,1.0,35.0,5,1970.0
257500,1,1,1,1.0,35.0,5,1970.0
1114000,3,3,2,2.0,190.0,5,2017.0
760000,1,2,2,1.0,77.0,8,2013.0
1250000,3,2,1,0.0,100.0,8,1910.0
400000,1,1,1,2.0,50.0,8,1960.0
626000,1,2,1,2.0,78.0,8,2000.0
1148000,3,4,1,2.0,140.0,5,1940.0
935000,3,3,1,2.0,99.0,5,1960.0
510000,3,3,2,2.0,119.0,5,1950.0
755000,3,4,2,2.0,157.0,5,1995.0
800000,3,3,2,1.0,133.0,7,2005.0
1800000,3,4,3,1.0,93.0,8,1900.0
485000,3,4,2,2.0,163.0,5,2008.0
1350000,1,2,2,1.0,109.0,8,1930.0
410000,1,1,1,1.0,50.0,8,1960.0
701000,1,2,1,0.0,107.0,8,1950.0
1600000,3,4,2,3.0,160.0,8,1910.0
700000,3,3,2,1.0,130.0,4,1950.0
615000,3,2,1,0.0,94.0,4,1940.0
1205000,3,4,2,2.0,167.0,7,1980.0
670000,3,3,2,2.0,121.0,5,1980.0
1860000,1,3,2,2.0,176.0,8,1930.0
1350000,1,3,2,1.0,133.0,8,1940.0
980000,3,4,2,0.0,192.0,7,1978.0
1276000,3,4,2,1.0,130.0,4,1945.0
1157000,3,4,2,2.0,162.0,6,1971.0
1142000,3,4,3,2.0,176.0,4,2012.0
780000,3,2,1,1.0,84.0,4,2013.0
935000,3,4,2,2.0,180.0,4,1985.0
815000,2,3,2,2.0,130.0,4,2014.0
451500,1,3,1,1.0,88.0,4,1965.0
825000,1,3,2,2.0,164.0,4,2005.0
425500,1,2,1,1.0,82.0,4,1960.0
1306000,3,3,1,0.0,126.0,4,1900.0
1420000,3,3,1,1.0,130.0,8,1965.0
934000,3,4,2,1.0,163.0,4,1975.0
1070000,3,3,1,2.0,96.0,7,1950.0
290000,1,1,1,1.0,35.0,8,1960.0
570500,3,3,1,1.0,92.0,5,1965.0
631000,3,4,2,2.0,158.0,5,1960.0
372100,1,2,1,1.0,66.0,4,2000.0
1350000,3,4,2,1.0,184.0,5,1920.0
702500,2,2,2,1.0,78.0,5,2013.0
275000,1,1,1,1.0,36.0,5,1970.0
835000,3,2,1,1.0,77.0,5,1950.0
710000,3,3,1,1.0,142.0,5,1968.0
1840000,3,3,2,1.0,171.0,8,1920.0
430000,1,2,1,1.0,68.0,8,1960.0
361000,1,1,1,1.0,53.0,8,1975.0
960000,1,3,2,2.0,151.0,8,2000.0
900000,3,3,1,0.0,102.0,5,1920.0
365000,1,1,1,0.0,46.0,5,1960.0
560000,3,3,2,2.0,153.0,4,1995.0
920000,2,3,2,2.0,187.0,7,2007.0
904000,3,3,1,2.0,116.0,7,1960.0
1440000,3,3,1,2.0,116.0,7,1955.0
1054000,3,4,3,2.0,230.0,7,1974.0
600000,3,3,1,2.0,155.0,5,1970.0
630000,3,3,2,2.0,127.0,5,2012.0
565000,3,4,2,2.0,110.0,5,1985.0
502500,1,2,1,1.0,62.0,4,1980.0
1410000,3,3,2,1.0,198.0,4,1950.0
490000,1,1,1,1.0,57.0,5,2013.0
395000,1,2,1,1.0,73.0,4,1970.0
991000,3,2,1,1.0,106.0,4,1910.0
945000,3,4,2,2.0,194.0,7,2010.0
1020000,3,2,1,1.0,116.4,7,1970.0
540000,1,2,1,1.0,77.0,8,1960.0
960000,1,2,1,1.0,101.0,7,1990.0
585000,1,2,1,1.0,79.0,5,1965.0
800000,3,4,2,2.0,169.0,5,1960.0
896000,3,3,2,1.0,130.0,5,1970.0
1150000,1,3,2,1.0,119.0,8,2000.0
1100000,3,3,2,1.0,109.5,8,1999.0
650000,2,2,1,1.0,107.0,7,2013.0
580000,3,2,1,2.0,75.0,7,1955.0
705000,3,4,2,3.0,198.0,4,2000.0
590000,3,4,2,2.0,152.0,4,1980.0
920000,3,3,2,1.0,140.0,4,1960.0
840000,3,3,1,2.0,138.0,4,1970.0
535000,1,2,2,1.0,110.0,5,1998.0
1080000,3,3,2,2.0,103.0,8,1960.0
650000,2,2,2,1.0,104.0,4,2013.0
702000,2,3,2,2.0,131.0,4,2000.0
440000,1,2,1,2.0,93.0,4,2003.0
520000,3,3,1,1.0,111.0,5,1960.0
520000,3,3,1,2.0,128.0,5,1985.0
515000,3,4,3,0.0,122.0,5,1985.0
387000,1,2,1,0.0,47.0,5,2011.0
726000,3,3,2,2.0,132.0,5,1982.0
710000,3,4,1,2.0,123.0,5,1985.0
820000,2,3,2,2.0,157.0,7,2010.0
1425000,3,4,2,2.0,151.0,4,1890.0
935000,2,3,2,2.0,109.0,8,1985.0
1260000,3,3,1,2.0,148.47,7,1960.0
956000,2,3,2,1.0,137.0,8,1994.0
950000,3,4,1,2.0,148.0,4,1970.0
541000,1,2,1,1.0,53.0,5,2004.0
1307500,3,3,2,0.0,124.0,5,1920.0
1211000,3,4,3,3.0,167.0,8,1970.0
1610000,3,4,2,2.0,193.0,8,1950.0
1150000,3,2,1,3.0,122.0,8,1970.0
1190000,2,3,2,2.0,131.0,6,2013.0
503750,2,1,1,1.0,88.0,6,2007.0
500000,1,2,1,1.0,78.0,8,1960.0
953000,3,3,1,2.0,115.0,5,1970.0
468000,1,2,1,1.0,81.0,5,2012.0
710000,2,2,2,1.0,138.0,5,2013.0
502000,1,2,1,2.0,69.0,5,2015.0
800000,1,2,2,2.0,89.0,5,2008.0
537000,3,3,2,2.0,156.0,5,1994.0
345000,2,2,1,1.0,131.0,5,1999.0
666000,1,2,1,1.0,73.0,8,2005.0
610000,3,2,1,2.0,135.0,4,1975.0
550000,3,3,1,1.0,130.0,4,1965.0
520000,3,4,2,1.0,110.0,4,1950.0
470000,1,2,1,0.0,67.0,8,1950.0
860000,3,3,1,3.0,126.0,4,1910.0
1140000,1,2,2,2.0,119.0,8,1990.0
341500,1,2,1,1.0,68.5,4,2012.0
1111500,3,3,1,0.0,94.0,7,1960.0
1045000,3,4,3,2.0,153.0,7,1990.0
622000,1,3,1,1.0,71.0,7,2012.0
826000,3,3,2,0.0,135.0,7,1975.0
655000,1,2,1,1.0,98.0,5,1975.0
700000,2,3,2,2.0,131.0,4,2013.0
800000,3,3,2,2.0,142.0,5,1985.0
1920000,3,4,2,0.0,178.0,4,1900.0
982500,3,3,2,2.0,122.0,4,1945.0
1230000,3,3,1,2.0,144.0,4,1880.0
1190000,3,2,2,1.0,175.0,5,2000.0
1680000,3,3,2,2.0,136.0,4,1965.0
620000,3,3,1,2.0,107.0,4,1975.0
830000,3,3,2,2.0,130.0,4,1965.0
510000,3,2,1,1.0,100.0,4,2001.0
486000,1,2,1,2.0,63.0,8,1960.0
855000,2,3,1,2.0,129.0,4,2011.0
1035000,3,2,1,1.0,117.0,4,1900.0
1450000,3,4,2,1.0,154.0,8,1965.0
1060000,2,3,2,2.0,1.0,8,2000.0
750000,3,3,1,2.0,103.0,4,1990.0
1850000,2,3,3,2.0,203.0,8,2007.0
906000,3,2,1,1.0,109.98,7,1960.0
410000,1,2,1,1.0,75.0,8,1967.0
874000,3,3,2,1.0,103.0,7,2014.0
560000,2,3,1,1.0,137.0,4,2002.0
450000,3,3,1,1.0,100.0,5,1960.0
1120000,3,3,1,1.0,107.0,5,1920.0
1110000,3,2,1,0.0,101.0,5,1922.0
390500,1,1,1,1.0,49.0,5,2011.0
796000,1,2,1,2.0,86.0,8,1975.0
1050000,3,3,1,2.0,133.0,8,1990.0
610000,1,2,1,1.0,88.0,8,2007.0
1050000,3,3,1,2.0,169.0,8,1970.0
640000,1,2,2,1.0,110.0,5,2011.0
1285000,3,3,1,2.0,143.0,5,1930.0
1080000,3,2,1,0.0,94.0,5,1890.0
505000,3,4,2,2.0,105.9,4,1995.0
816000,2,3,1,2.0,121.0,7,2010.0
1385000,3,4,3,2.0,203.0,7,1980.0
895000,1,1,1,1.0,60.0,5,1990.0
1975000,3,3,2,2.0,165.0,8,1900.0
1200000,2,3,1,2.0,117.0,8,1965.0
630000,1,2,1,1.0,73.0,8,1970.0
1535000,3,3,1,2.0,152.0,4,1925.0
830000,3,2,1,1.0,102.0,5,1950.0
430000,1,2,1,1.0,110.0,4,2007.0
900000,3,3,1,3.0,106.0,4,1880.0
1000000,3,4,2,1.0,206.0,4,1994.0
891000,3,4,1,3.0,101.7,4,1920.0
1011000,3,3,1,1.0,114.0,7,1960.0
580000,1,2,1,1.0,62.0,8,1970.0
519500,1,2,1,1.0,73.0,8,1970.0
656000,1,2,1,1.0,120.0,7,2012.0
1000000,1,3,2,2.0,124.0,7,1996.0
493000,1,2,1,2.0,201.0,5,2000.0
435000,1,2,1,1.0,73.0,5,2010.0
741000,3,4,1,2.0,158.0,5,1960.0
550000,3,3,1,2.0,100.0,5,1950.0
1405000,2,3,2,2.0,139.0,8,2014.0
472000,1,2,1,1.0,70.0,8,1970.0
880000,2,2,1,2.0,113.0,7,2005.0
985000,2,4,3,2.0,154.0,7,2016.0
528000,3,3,1,3.0,92.0,5,1960.0
918000,3,3,2,2.0,166.0,4,2000.0
591000,1,2,1,2.0,90.0,8,1887.0
565000,3,3,2,3.0,106.9,4,1980.0
560000,3,3,1,2.0,104.0,5,1970.0
681000,3,3,1,2.0,93.82,4,1950.0
468000,3,2,1,2.0,89.0,4,1990.0
640000,2,3,2,2.0,132.0,4,2000.0
420000,1,3,1,1.0,94.0,5,1990.0
725000,3,3,2,2.0,129.0,5,1980.0
1101000,3,3,1,2.0,132.6,7,1950.0
926000,2,4,3,2.0,170.0,7,2000.0
362000,1,1,1,1.0,55.0,4,2015.0
309000,1,1,1,1.0,42.0,6,1978.0
611000,1,2,1,1.0,82.0,7,1970.0
755000,3,3,2,2.0,132.0,6,2005.0
862000,3,3,2,2.0,3.0,6,2002.0
815500,3,3,2,2.0,104.0,6,1960.0
1100000,3,3,2,3.0,154.3,4,1940.0
1130000,3,4,2,2.0,163.0,4,1975.0
1006000,3,4,2,1.0,178.74,4,2008.0
465000,1,2,1,1.0,53.0,5,2010.0
1335000,3,3,1,1.0,112.0,5,1920.0
1390000,3,4,2,2.0,243.0,6,2010.0
510000,2,2,1,1.0,88.3,5,2012.0
550000,1,2,1,1.0,80.7,5,2008.0
580000,1,2,1,1.0,111.0,5,2010.0
250000,1,1,1,1.0,34.0,5,1965.0
392000,1,1,1,1.0,41.0,5,1965.0
505000,1,1,1,1.0,43.0,5,2000.0
980000,3,3,1,3.0,107.0,5,1925.0
320000,3,2,1,1.0,65.0,5,1965.0
617500,2,2,2,1.0,114.0,5,2010.0
419000,1,2,1,1.0,51.0,5,2011.0
1667500,1,2,2,2.0,141.0,5,1940.0
685000,1,2,2,1.0,77.0,5,2011.0
1651000,3,3,2,1.0,125.0,8,1950.0
500000,3,3,2,2.0,118.0,5,2008.0
420000,1,1,1,1.0,43.0,8,1960.0
460000,1,2,2,0.0,63.0,8,2014.0
1340000,1,2,2,2.0,133.0,8,1995.0
360000,1,1,1,1.0,49.0,8,1971.0
1220000,3,4,1,2.0,185.0,4,1960.0
650000,2,4,2,1.0,181.6,4,2005.0
615000,2,3,2,1.0,27.0,4,1999.0
740000,3,4,2,2.0,156.0,4,2000.0
520000,3,3,2,2.0,161.0,4,2005.0
530000,3,3,2,1.0,119.0,4,2011.0
502000,2,3,2,2.0,143.0,4,2004.0
731000,2,2,1,1.0,115.0,7,2005.0
651000,3,3,1,2.0,116.0,5,1970.0
631000,3,3,1,2.0,121.0,5,1965.0
1110000,3,3,1,0.0,113.0,5,1930.0
735000,1,2,1,1.0,84.0,8,1935.0
822000,3,3,1,1.0,112.0,4,1960.0
988000,3,3,1,1.0,119.0,7,1970.0
630000,2,3,1,2.0,141.0,7,2001.0
830000,3,3,1,1.0,104.4,5,1975.0
710000,3,3,1,2.0,115.0,5,1974.0
850000,3,3,1,2.0,111.0,4,1910.0
1440000,3,4,2,0.0,170.0,4,1900.0
900000,3,2,1,3.0,123.5,4,1940.0
1407000,3,4,2,2.0,152.0,4,1955.0
780000,2,3,2,1.0,192.0,4,2005.0
555000,3,3,1,3.0,126.0,4,1980.0
580000,2,3,2,2.0,110.0,4,2014.0
627000,3,3,1,2.0,102.0,4,1960.0
1540000,3,4,2,3.0,205.0,8,1970.0
1755000,3,4,2,2.0,155.0,8,1938.0
1435000,2,3,3,2.0,177.0,8,2014.0
1260000,2,3,2,2.0,138.0,8,1960.0
600000,1,2,1,1.0,74.0,8,1960.0
615000,1,2,1,1.0,85.0,7,1970.0
845000,1,2,1,1.0,110.0,8,1960.0
650000,3,2,1,1.0,70.0,5,1970.0
620000,3,2,1,1.0,79.0,5,1960.0
683000,3,2,1,1.0,91.0,5,1970.0
501000,3,2,1,1.0,47.0,5,1970.0
615000,1,2,1,1.0,70.0,5,2008.0
1150000,3,2,1,1.0,107.0,5,1940.0
835000,1,3,2,2.0,143.0,7,2000.0
640000,3,3,2,2.0,170.0,4,2008.0
1280000,2,3,2,2.0,158.0,8,2014.0
600800,1,2,1,1.0,1.0,8,1960.0
1151000,1,3,2,1.0,115.0,8,1995.0
591000,1,2,1,1.0,64.0,5,1970.0
1400000,3,4,2,2.0,165.0,5,1930.0
996000,3,2,1,1.0,97.0,5,1930.0
1011000,3,4,2,2.0,145.0,5,1930.0
830000,2,3,2,2.0,142.0,5,2008.0
1420000,3,3,1,2.0,130.0,7,1965.0
1460000,3,3,1,2.0,117.0,7,1965.0
834500,1,2,1,2.0,92.0,8,2005.0
920000,3,4,3,2.0,209.0,7,1980.0
930000,1,2,1,1.0,80.0,8,1930.0
720000,1,2,1,2.0,90.0,8,1920.0
1035000,2,3,2,2.0,111.0,8,2010.0
715000,1,2,1,1.0,80.0,8,2005.0
658000,3,4,2,2.0,200.0,5,1997.0
500000,3,3,2,2.0,130.0,5,2011.0
560000,3,3,2,1.0,147.0,5,2007.0
503000,1,2,2,2.0,115.0,5,2000.0
1800000,3,3,1,2.0,112.0,5,1925.0
370000,1,2,1,1.0,60.0,4,1960.0
450000,1,2,1,1.0,77.0,8,2010.0
955000,2,2,1,1.0,1.0,8,1970.0
680000,3,3,1,1.0,104.0,5,1960.0
770000,3,4,2,2.0,169.0,5,1975.0
900000,3,4,3,1.0,190.0,5,1975.0
835000,2,3,2,2.0,135.0,7,2010.0
1200000,2,3,1,2.0,125.0,8,2000.0
1030000,2,3,2,2.0,180.0,8,2006.0
1200000,2,4,2,2.0,183.0,8,2007.0
1150000,3,2,1,2.0,100.0,8,1950.0
618350,3,4,2,2.0,221.0,4,2009.0
750000,3,3,2,2.0,222.0,4,1980.0
1405000,2,3,2,2.0,129.0,8,1980.0
444000,1,2,1,1.0,100.0,5,1980.0
544000,3,3,1,2.0,129.0,5,1960.0
670000,2,3,2,2.0,128.0,4,2016.0
821000,2,4,3,2.0,151.0,4,2014.0
360000,2,3,1,1.0,108.0,5,2008.0
510000,3,3,1,1.0,101.0,5,1960.0
565000,1,2,1,0.0,85.0,5,2003.0
668000,3,3,2,1.0,196.0,5,1990.0
650000,3,3,2,1.0,141.0,5,1990.0
1400000,3,4,2,1.0,200.0,4,1930.0
1406000,3,3,2,2.0,133.0,7,1960.0
1001000,3,3,1,2.0,168.0,6,1970.0
540000,1,2,1,1.0,67.0,8,1970.0
910000,1,2,1,2.0,106.0,8,1970.0
295000,1,1,1,1.0,45.0,8,1970.0
582000,1,2,1,1.0,86.0,4,2012.0
1515000,3,4,1,2.0,161.0,5,1920.0
813000,1,3,2,2.0,134.0,7,2001.0
545000,2,2,1,1.0,80.0,5,2013.0
1300000,3,4,2,2.0,175.0,5,1960.0
1260000,3,4,2,2.0,204.0,5,1960.0
940000,3,3,1,1.0,109.0,5,1955.0
620000,3,4,2,2.0,238.0,4,2011.0
1722500,3,2,1,0.0,75.0,8,1900.0
1485000,3,4,1,2.0,202.0,5,1920.0
672000,2,2,1,1.0,120.0,5,2012.0
330000,1,1,1,1.0,43.7,5,1970.0
558500,1,2,1,1.0,63.0,8,1970.0
460000,3,3,2,3.0,153.0,5,2000.0
490000,3,3,2,2.0,143.0,5,1996.0
1660000,3,4,2,2.0,235.0,8,2004.0
1235000,3,4,2,2.0,165.0,8,1925.0
945000,3,2,1,1.0,65.0,4,1890.0
730000,2,3,2,2.0,135.0,4,2000.0
980000,3,2,1,0.0,112.0,8,2000.0
570000,1,2,1,1.0,64.0,8,1965.0
600000,1,2,1,1.0,82.0,8,1930.0
695000,3,3,1,0.0,113.6,4,1950.0
760000,3,3,1,2.0,100.0,4,1980.0
583500,3,3,1,1.0,110.0,4,1970.0
585000,3,3,2,2.0,232.0,4,2004.0
1245000,3,3,2,2.0,135.0,7,1970.0
407000,1,2,1,1.0,78.0,5,2010.0
891000,3,3,2,2.0,140.0,5,1999.0
615500,3,3,2,1.0,118.0,4,2011.0
300000,1,2,1,1.0,66.32,4,1980.0
635000,3,3,2,1.0,177.0,5,1975.0
1050000,3,3,1,0.0,115.0,4,1890.0
385000,1,1,1,1.0,35.64,4,1967.0
560000,1,2,1,1.0,61.6,8,2012.0
1436000,3,4,3,3.0,187.0,4,1922.0
913000,3,3,2,3.0,148.0,4,1985.0
1070000,3,3,1,3.0,134.0,4,1950.0
600000,1,2,1,1.0,85.0,8,1980.0
1470000,3,3,2,2.0,154.0,8,1960.0
1950000,3,4,3,2.0,206.0,8,1950.0
1375000,3,4,1,3.0,150.0,7,1968.0
1820000,3,2,1,2.0,94.0,7,1940.0
800000,3,2,1,0.0,90.0,5,1890.0
680000,3,3,1,2.0,106.0,5,1977.0
814000,3,3,1,2.0,0.0,5,1970.0
715000,3,3,1,1.0,120.0,5,1960.0
692500,1,2,1,1.0,72.0,8,1970.0
1520000,3,2,1,1.0,106.0,5,1900.0
1609000,3,4,2,2.0,155.0,8,1900.0
1295000,3,3,2,2.0,195.0,8,1958.0
575000,1,2,1,2.0,89.0,6,1970.0
631000,2,2,2,1.0,103.0,5,2000.0
457000,3,3,1,2.0,118.0,5,1975.0
477000,3,3,1,1.0,97.0,5,1960.0
1375000,3,4,2,3.0,218.0,7,1970.0
1175000,2,4,2,2.0,235.0,7,2009.0
1381000,3,3,2,1.0,170.0,7,1975.0
1185000,2,4,3,1.0,168.0,4,2010.0
2100000,3,4,2,3.0,256.0,4,1990.0
801000,1,3,2,1.0,125.0,4,2000.0
1492000,3,3,2,1.0,117.0,5,1930.0
515000,2,2,1,2.0,84.0,5,2013.0
2300000,3,3,2,1.0,163.0,5,1890.0
670000,3,4,2,3.0,156.0,4,1970.0
1300000,3,3,2,2.0,170.0,8,1900.0
835000,3,4,1,3.0,122.0,5,1960.0
830000,3,3,1,2.0,110.0,5,1960.0
780000,3,3,1,3.0,116.0,5,1960.0
635000,3,4,2,2.0,4.0,4,2005.0
797000,3,4,2,2.0,195.0,5,1995.0
1900000,3,4,3,2.0,228.0,8,1985.0
722000,2,3,2,2.0,125.0,4,2015.0
983000,3,3,2,2.0,185.0,4,2008.0
482000,3,3,2,2.0,140.0,5,1992.0
900000,3,4,2,2.0,216.0,6,1980.0
960500,3,3,2,2.0,132.0,6,1985.0
840000,2,3,2,2.0,154.0,6,2012.0
1210000,3,3,2,0.0,114.0,4,1915.0
650000,2,3,2,1.0,129.0,6,2015.0
1105000,3,4,3,2.0,224.0,6,1985.0
940000,2,4,2,2.0,196.0,4,2016.0
1150000,3,4,2,2.0,175.0,8,1940.0
676000,2,3,2,2.0,108.0,5,2012.0
861000,3,3,2,3.0,135.0,5,1950.0
612500,3,3,1,1.0,128.0,5,1950.0
1120000,3,3,1,2.0,106.0,7,1960.0
570000,3,4,2,2.0,0.0,5,2000.0
645000,3,3,1,0.0,138.0,4,1960.0
713500,3,3,1,2.0,131.0,4,1968.0
705000,3,3,2,1.0,138.0,4,1980.0
1375000,3,3,2,3.0,145.0,5,1950.0
900000,2,3,2,2.0,0.0,5,2000.0
1000001,3,3,2,1.0,163.0,4,2017.0
1170000,3,3,1,1.0,126.0,5,1994.0
458000,1,2,1,1.0,75.0,4,1975.0
870000,3,3,2,3.0,92.0,4,1950.0
870000,1,3,2,1.0,178.0,4,1900.0
1354000,3,3,1,2.0,124.0,8,1950.0
1390000,3,3,2,3.0,194.0,7,1945.0
875000,3,3,1,1.0,106.0,5,1910.0
1250000,3,4,2,2.0,180.0,5,2004.0
980000,3,3,2,1.0,161.0,7,1970.0
1263000,3,3,1,1.0,128.0,5,1880.0
985000,3,3,1,2.0,98.0,6,1950.0
595000,3,4,1,0.0,110.0,5,1990.0
589000,3,3,2,2.0,125.0,4,1996.0
950000,3,4,2,2.0,198.0,7,1990.0
641000,3,3,2,2.0,148.0,5,1970.0
820000,3,3,1,0.0,98.0,5,1900.0
1225000,3,2,1,1.0,96.0,5,1890.0
800000,3,2,1,2.0,123.0,4,1930.0
2200000,3,3,2,2.0,158.0,8,1935.0
1790000,3,4,2,2.0,164.0,7,1970.0
605000,3,2,1,2.0,92.0,5,1955.0
750000,3,3,1,3.0,104.0,5,1970.0
1550000,3,4,2,2.0,187.0,8,1960.0
1535000,3,3,2,1.0,128.0,7,1930.0
678500,3,3,1,2.0,104.0,4,1975.0
720000,3,4,2,2.0,177.0,4,1985.0
1188000,3,4,2,2.0,202.0,4,1961.0
1100000,3,3,2,0.0,122.0,4,1910.0
865000,3,2,1,2.0,131.0,4,1950.0
1510000,3,3,1,0.0,156.0,8,1900.0
473000,3,3,1,2.0,129.0,5,1992.0
1237000,3,3,2,2.0,187.0,7,1970.0
1205000,3,3,1,1.0,118.0,4,1910.0
1240000,3,3,2,2.0,172.0,4,2007.0
1567000,3,4,2,2.0,181.0,4,1910.0
1370000,3,4,3,2.0,251.0,4,2017.0
902000,3,4,2,0.0,147.0,7,1970.0
1685000,3,4,1,1.0,112.0,5,1920.0
1495000,3,4,2,1.0,179.0,8,1950.0
1110000,3,3,1,2.0,120.0,6,1970.0
1103000,3,3,1,2.0,134.0,8,1960.0
1845000,3,3,3,2.0,240.0,8,2009.0
1000000,3,3,1,0.0,96.0,8,1890.0
1650000,3,3,1,0.0,200.0,8,1966.0
755000,3,3,1,1.0,109.0,5,1965.0
1525000,3,3,2,0.0,122.0,5,1890.0
592000,1,2,2,1.0,77.0,5,2006.0
1040000,3,2,1,1.0,100.0,7,1950.0
580500,3,3,2,2.0,147.0,5,2003.0
1725000,3,3,1,2.0,117.0,8,1915.0
1355000,3,2,1,0.0,78.0,8,1900.0
540000,3,3,2,2.0,152.0,5,2005.0
770000,3,3,1,2.0,130.0,4,1960.0
800000,3,4,2,2.0,142.0,4,1950.0
1100000,3,3,1,0.0,137.0,4,1948.0
1650000,3,4,2,1.0,186.0,4,1950.0
1715000,2,3,3,1.0,141.0,8,1920.0
2210000,3,4,3,2.0,233.0,8,1940.0
1070000,3,3,1,3.0,105.0,8,1960.0
1100000,3,4,3,2.0,168.0,7,2017.0
840000,3,3,1,2.0,93.0,4,1960.0
1342000,3,3,1,3.0,110.0,8,1910.0
1960000,2,3,2,2.0,36.0,8,1960.0
911000,3,2,1,1.0,77.0,5,1905.0
950000,3,2,2,1.0,89.0,5,1900.0
1225000,3,4,1,2.0,130.0,7,1960.0
730000,3,4,2,2.0,144.0,5,1970.0
850000,2,2,2,1.0,101.0,8,2007.0
1508000,3,3,2,2.0,147.0,8,2011.0
1201000,3,3,2,3.0,156.0,8,1960.0
810000,1,3,1,2.0,100.0,6,1955.0
975000,3,4,2,2.0,209.0,5,2005.0
880000,2,3,1,1.0,104.0,5,2004.0
841000,3,3,1,3.0,150.0,5,1960.0
931000,2,2,1,1.0,90.0,5,2001.0
751000,2,3,2,1.0,139.0,7,2010.0
915000,3,3,2,2.0,146.0,7,1960.0
1150000,3,3,1,2.0,183.0,4,1950.0
1255000,3,4,1,1.0,148.0,5,1915.0
1275000,3,3,2,2.0,164.0,7,1973.0
922000,3,3,2,2.0,200.0,5,1979.0
865000,3,4,2,2.0,211.0,5,1980.0
1450000,3,3,1,1.0,147.0,8,1948.0
2325000,3,4,3,2.0,227.0,8,1920.0
1450000,3,3,1,0.0,104.0,8,1890.0
628000,3,4,2,1.0,120.0,4,2003.0
645500,3,3,2,2.0,155.0,4,2000.0
626000,3,3,1,2.0,87.0,5,1960.0
840000,3,3,2,2.0,225.0,4,1970.0
1325000,3,2,1,2.0,88.0,8,1940.0
1975000,3,3,1,2.0,160.0,8,1925.0
1140000,3,4,1,0.0,118.0,4,1915.0
370000,3,3,1,1.0,95.0,5,1978.0
995000,2,3,3,2.0,166.0,6,2011.0
900000,3,4,2,2.0,231.0,5,2003.0
1200000,3,4,1,1.0,145.0,4,1920.0
828000,1,3,2,2.0,117.0,8,1980.0
1335000,3,4,1,3.0,145.0,7,1970.0
1480000,3,4,2,2.0,160.0,7,1970.0
1100000,3,4,2,2.0,152.0,6,1996.0
1262000,3,3,2,2.0,110.0,4,1980.0
1210000,3,4,1,0.0,160.0,4,1983.0
1320000,3,3,1,1.0,119.0,5,1920.0
725000,3,3,1,1.0,111.0,5,1960.0
850000,3,3,1,1.0,133.0,5,1940.0
765000,3,4,2,2.0,219.0,4,2004.0
635000,3,4,2,2.0,244.0,4,2000.0
1960000,3,3,2,0.0,230.0,8,1900.0
465000,1,2,1,1.0,61.0,5,2012.0
920000,3,2,1,2.0,100.0,5,1955.0
1500000,2,3,2,2.0,145.0,5,2011.0
380000,3,3,1,1.0,92.0,5,2000.0
1915000,3,4,2,2.0,220.0,8,1910.0
855000,3,1,1,0.0,72.0,8,1900.0
665000,3,4,2,3.0,183.0,4,1975.0
1810000,3,4,3,2.0,223.0,8,1997.0
750000,3,3,2,2.0,169.0,5,1980.0
1605000,3,4,2,2.0,92.0,5,1930.0
1009000,3,3,2,2.0,136.0,7,1980.0
